1.ari,MAYBE,2.683,1.txt.gz
10.ari,NO,0.171,10.xml.gz
100.ari,MAYBE,3.789,100.txt.gz
1001.ari,MAYBE,291.869,1001.txt.gz
1002.ari,MAYBE,20.838,1002.txt.gz
1003.ari,MAYBE,41.889,1003.txt.gz
1004.ari,MAYBE,600.054,1004.txt.gz
1005.ari,MAYBE,320.799,1005.txt.gz
1006.ari,MAYBE,197.045,1006.txt.gz
1007.ari,MAYBE,600.109,1007.txt.gz
1008.ari,MAYBE,39.431,1008.txt.gz
1009.ari,NO,0.204,1009.xml.gz
101.ari,MAYBE,7.599,101.txt.gz
1010.ari,MAYBE,17.163,1010.txt.gz
1011.ari,MAYBE,16.602,1011.txt.gz
1014.ari,MAYBE,5.271,1014.txt.gz
102.ari,YES,0.091,102.xml.gz
103.ari,MAYBE,7.629,103.txt.gz
104.ari,MAYBE,1.222,104.txt.gz
105.ari,MAYBE,4.039,105.txt.gz
106.ari,MAYBE,2.346,106.txt.gz
107.ari,MAYBE,6.176,107.txt.gz
108.ari,MAYBE,12.846,108.txt.gz
109.ari,MAYBE,1.033,109.txt.gz
11.ari,YES,0.094,11.xml.gz
110.ari,MAYBE,17.647,110.txt.gz
111.ari,MAYBE,0.838,111.txt.gz
112.ari,MAYBE,2.539,112.txt.gz
113.ari,MAYBE,4.975,113.txt.gz
1131.ari,NO,0.151,1131.xml.gz
1132.ari,NO,0.124,1132.xml.gz
1133.ari,MAYBE,41.235,1133.txt.gz
1134.ari,MAYBE,28.545,1134.txt.gz
1135.ari,MAYBE,37.551,1135.txt.gz
1136.ari,MAYBE,21.887,1136.txt.gz
1137.ari,MAYBE,21.432,1137.txt.gz
114.ari,MAYBE,4.833,114.txt.gz
115.ari,MAYBE,0.731,115.txt.gz
116.ari,MAYBE,27.488,116.txt.gz
117.ari,MAYBE,11.920,117.txt.gz
118.ari,MAYBE,5.976,118.txt.gz
119.ari,MAYBE,8.559,119.txt.gz
12.ari,MAYBE,0.344,12.txt.gz
120.ari,MAYBE,6.309,120.txt.gz
121.ari,MAYBE,5.574,121.txt.gz
122.ari,MAYBE,6.334,122.txt.gz
123.ari,MAYBE,5.845,123.txt.gz
124.ari,MAYBE,16.424,124.txt.gz
125.ari,MAYBE,3.810,125.txt.gz
126.ari,MAYBE,1.664,126.txt.gz
127.ari,MAYBE,5.774,127.txt.gz
128.ari,MAYBE,1.303,128.txt.gz
129.ari,MAYBE,1.671,129.txt.gz
13.ari,NO,0.293,13.xml.gz
130.ari,MAYBE,9.413,130.txt.gz
131.ari,MAYBE,5.134,131.txt.gz
132.ari,MAYBE,10.940,132.txt.gz
133.ari,YES,0.096,133.xml.gz
134.ari,MAYBE,5.238,134.txt.gz
135.ari,MAYBE,1.549,135.txt.gz
136.ari,MAYBE,7.101,136.txt.gz
137.ari,MAYBE,7.800,137.txt.gz
138.ari,MAYBE,6.885,138.txt.gz
139.ari,MAYBE,7.275,139.txt.gz
14.ari,MAYBE,1.568,14.txt.gz
140.ari,MAYBE,6.289,140.txt.gz
141.ari,MAYBE,4.497,141.txt.gz
142.ari,MAYBE,6.192,142.txt.gz
143.ari,MAYBE,14.860,143.txt.gz
144.ari,MAYBE,1.683,144.txt.gz
145.ari,MAYBE,7.090,145.txt.gz
146.ari,MAYBE,3.622,146.txt.gz
147.ari,YES,0.087,147.xml.gz
148.ari,YES,0.091,148.xml.gz
149.ari,MAYBE,5.981,149.txt.gz
1496.ari,NO,0.192,1496.xml.gz
1497.ari,NO,0.124,1497.xml.gz
1498.ari,MAYBE,3.760,1498.txt.gz
1499.ari,MAYBE,8.094,1499.txt.gz
15.ari,NO,0.661,15.xml.gz
150.ari,MAYBE,8.379,150.txt.gz
1500.ari,MAYBE,284.064,1500.txt.gz
1501.ari,YES,0.097,1501.xml.gz
1502.ari,YES,0.091,1502.xml.gz
151.ari,MAYBE,4.128,151.txt.gz
152.ari,MAYBE,7.846,152.txt.gz
153.ari,MAYBE,5.704,153.txt.gz
154.ari,MAYBE,7.553,154.txt.gz
155.ari,MAYBE,5.023,155.txt.gz
156.ari,YES,0.088,156.xml.gz
157.ari,MAYBE,6.155,157.txt.gz
158.ari,MAYBE,9.517,158.txt.gz
159.ari,MAYBE,6.437,159.txt.gz
16.ari,NO,0.232,16.xml.gz
160.ari,MAYBE,4.859,160.txt.gz
1606.ari,NO,0.151,1606.xml.gz
1607.ari,NO,0.791,1607.xml.gz
161.ari,YES,0.086,161.xml.gz
1619.ari,MAYBE,18.354,1619.txt.gz
162.ari,MAYBE,5.904,162.txt.gz
1621.ari,MAYBE,8.411,1621.txt.gz
1622.ari,MAYBE,75.877,1622.txt.gz
163.ari,MAYBE,1.576,163.txt.gz
164.ari,MAYBE,1.632,164.txt.gz
165.ari,MAYBE,6.850,165.txt.gz
166.ari,MAYBE,6.123,166.txt.gz
167.ari,MAYBE,7.262,167.txt.gz
168.ari,MAYBE,7.638,168.txt.gz
169.ari,MAYBE,1.689,169.txt.gz
17.ari,MAYBE,0.288,17.txt.gz
170.ari,MAYBE,5.349,170.txt.gz
171.ari,MAYBE,6.571,171.txt.gz
172.ari,MAYBE,10.947,172.txt.gz
173.ari,YES,0.101,173.xml.gz
174.ari,YES,0.091,174.xml.gz
175.ari,YES,0.090,175.xml.gz
176.ari,MAYBE,1.193,176.txt.gz
177.ari,MAYBE,5.888,177.txt.gz
178.ari,MAYBE,5.524,178.txt.gz
179.ari,MAYBE,6.507,179.txt.gz
18.ari,MAYBE,0.309,18.txt.gz
180.ari,MAYBE,4.596,180.txt.gz
181.ari,MAYBE,2.322,181.txt.gz
182.ari,MAYBE,6.106,182.txt.gz
183.ari,MAYBE,5.412,183.txt.gz
184.ari,MAYBE,0.471,184.txt.gz
185.ari,MAYBE,7.864,185.txt.gz
186.ari,MAYBE,5.973,186.txt.gz
187.ari,MAYBE,6.676,187.txt.gz
188.ari,MAYBE,2.022,188.txt.gz
189.ari,MAYBE,6.192,189.txt.gz
19.ari,MAYBE,2.899,19.txt.gz
190.ari,MAYBE,12.232,190.txt.gz
191.ari,MAYBE,5.414,191.txt.gz
192.ari,MAYBE,6.269,192.txt.gz
193.ari,MAYBE,3.786,193.txt.gz
194.ari,MAYBE,1.429,194.txt.gz
195.ari,MAYBE,3.916,195.txt.gz
196.ari,MAYBE,7.794,196.txt.gz
197.ari,YES,0.087,197.xml.gz
198.ari,MAYBE,4.583,198.txt.gz
199.ari,MAYBE,9.673,199.txt.gz
2.ari,MAYBE,7.240,2.txt.gz
20.ari,MAYBE,30.079,20.txt.gz
200.ari,MAYBE,6.002,200.txt.gz
201.ari,MAYBE,5.130,201.txt.gz
202.ari,NO,1.193,202.xml.gz
203.ari,MAYBE,8.115,203.txt.gz
204.ari,MAYBE,32.837,204.txt.gz
205.ari,MAYBE,34.145,205.txt.gz
206.ari,NO,0.294,206.xml.gz
207.ari,MAYBE,25.479,207.txt.gz
208.ari,MAYBE,2.648,208.txt.gz
209.ari,MAYBE,41.516,209.txt.gz
21.ari,NO,0.132,21.xml.gz
210.ari,MAYBE,0.861,210.txt.gz
211.ari,MAYBE,11.676,211.txt.gz
212.ari,MAYBE,7.060,212.txt.gz
213.ari,YES,0.088,213.xml.gz
214.ari,NO,0.121,214.xml.gz
215.ari,MAYBE,6.062,215.txt.gz
216.ari,MAYBE,11.023,216.txt.gz
217.ari,MAYBE,15.581,217.txt.gz
218.ari,MAYBE,3.508,218.txt.gz
219.ari,MAYBE,10.900,219.txt.gz
22.ari,MAYBE,5.801,22.txt.gz
220.ari,MAYBE,2.440,220.txt.gz
221.ari,MAYBE,0.362,221.txt.gz
222.ari,MAYBE,14.471,222.txt.gz
223.ari,MAYBE,1.164,223.txt.gz
224.ari,MAYBE,6.976,224.txt.gz
225.ari,NO,0.120,225.xml.gz
226.ari,NO,0.121,226.xml.gz
227.ari,NO,0.160,227.xml.gz
228.ari,NO,0.227,228.xml.gz
229.ari,NO,0.123,229.xml.gz
23.ari,YES,0.089,23.xml.gz
230.ari,NO,0.104,230.xml.gz
231.ari,NO,0.153,231.xml.gz
232.ari,NO,0.271,232.xml.gz
233.ari,NO,0.123,233.xml.gz
234.ari,NO,0.121,234.xml.gz
235.ari,NO,0.177,235.xml.gz
236.ari,NO,1.787,236.xml.gz
237.ari,NO,0.090,237.xml.gz
238.ari,NO,0.149,238.xml.gz
239.ari,MAYBE,11.435,239.txt.gz
24.ari,MAYBE,6.250,24.txt.gz
240.ari,NO,0.160,240.xml.gz
241.ari,NO,1.989,241.xml.gz
242.ari,NO,0.158,242.xml.gz
243.ari,MAYBE,9.006,243.txt.gz
244.ari,NO,0.116,244.xml.gz
245.ari,NO,0.151,245.xml.gz
246.ari,NO,0.904,246.xml.gz
247.ari,NO,0.122,247.xml.gz
248.ari,MAYBE,9.564,248.txt.gz
249.ari,MAYBE,14.342,249.txt.gz
25.ari,MAYBE,18.950,25.txt.gz
250.ari,NO,0.341,250.xml.gz
26.ari,MAYBE,14.386,26.txt.gz
27.ari,MAYBE,6.064,27.txt.gz
28.ari,MAYBE,32.481,28.txt.gz
29.ari,MAYBE,1.980,29.txt.gz
3.ari,MAYBE,13.250,3.txt.gz
30.ari,MAYBE,0.998,30.txt.gz
31.ari,NO,0.141,31.xml.gz
