1.ari,MAYBE,0.016,1.txt.gz
10.ari,MAYBE,0.016,10.txt.gz
100.ari,MAYBE,0.016,100.txt.gz
1001.ari,MAYBE,0.016,1001.txt.gz
1002.ari,MAYBE,0.016,1002.txt.gz
1003.ari,MAYBE,0.014,1003.txt.gz
1004.ari,MAYBE,0.016,1004.txt.gz
1005.ari,MAYBE,0.017,1005.txt.gz
1006.ari,MAYBE,0.016,1006.txt.gz
1007.ari,MAYBE,0.020,1007.txt.gz
1008.ari,MAYBE,0.016,1008.txt.gz
1009.ari,MAYBE,0.018,1009.txt.gz
101.ari,MAYBE,0.017,101.txt.gz
1010.ari,MAYBE,0.015,1010.txt.gz
1011.ari,MAYBE,0.018,1011.txt.gz
1014.ari,MAYBE,0.016,1014.txt.gz
102.ari,MAYBE,0.017,102.txt.gz
103.ari,MAYBE,0.016,103.txt.gz
104.ari,MAYBE,0.017,104.txt.gz
105.ari,MAYBE,0.016,105.txt.gz
106.ari,MAYBE,0.016,106.txt.gz
107.ari,MAYBE,0.016,107.txt.gz
108.ari,MAYBE,0.015,108.txt.gz
109.ari,YES,0.067,109.txt.gz
11.ari,MAYBE,0.016,11.txt.gz
110.ari,MAYBE,0.017,110.txt.gz
111.ari,MAYBE,0.018,111.txt.gz
112.ari,YES,0.208,112.txt.gz
113.ari,YES,1.728,113.txt.gz
1131.ari,MAYBE,0.019,1131.txt.gz
1132.ari,MAYBE,0.030,1132.txt.gz
1133.ari,MAYBE,0.018,1133.txt.gz
1134.ari,MAYBE,0.016,1134.txt.gz
1135.ari,MAYBE,0.018,1135.txt.gz
1136.ari,MAYBE,0.017,1136.txt.gz
1137.ari,MAYBE,0.017,1137.txt.gz
114.ari,YES,0.436,114.txt.gz
115.ari,MAYBE,0.015,115.txt.gz
116.ari,MAYBE,0.019,116.txt.gz
117.ari,MAYBE,0.017,117.txt.gz
118.ari,MAYBE,0.018,118.txt.gz
119.ari,MAYBE,0.017,119.txt.gz
12.ari,MAYBE,0.019,12.txt.gz
120.ari,MAYBE,0.023,120.txt.gz
121.ari,MAYBE,0.016,121.txt.gz
122.ari,MAYBE,0.014,122.txt.gz
123.ari,MAYBE,0.020,123.txt.gz
124.ari,MAYBE,0.016,124.txt.gz
125.ari,MAYBE,0.016,125.txt.gz
126.ari,MAYBE,0.016,126.txt.gz
127.ari,MAYBE,0.019,127.txt.gz
128.ari,MAYBE,0.015,128.txt.gz
129.ari,MAYBE,0.016,129.txt.gz
13.ari,MAYBE,0.016,13.txt.gz
130.ari,MAYBE,0.017,130.txt.gz
131.ari,MAYBE,0.016,131.txt.gz
132.ari,MAYBE,0.017,132.txt.gz
133.ari,MAYBE,0.018,133.txt.gz
134.ari,MAYBE,0.017,134.txt.gz
135.ari,MAYBE,0.020,135.txt.gz
136.ari,MAYBE,0.017,136.txt.gz
137.ari,MAYBE,0.016,137.txt.gz
138.ari,MAYBE,0.019,138.txt.gz
139.ari,MAYBE,0.022,139.txt.gz
14.ari,MAYBE,0.017,14.txt.gz
140.ari,MAYBE,0.026,140.txt.gz
141.ari,MAYBE,0.016,141.txt.gz
142.ari,MAYBE,0.016,142.txt.gz
143.ari,MAYBE,0.020,143.txt.gz
144.ari,MAYBE,0.016,144.txt.gz
145.ari,MAYBE,0.017,145.txt.gz
146.ari,MAYBE,0.017,146.txt.gz
147.ari,MAYBE,0.018,147.txt.gz
148.ari,MAYBE,0.016,148.txt.gz
149.ari,MAYBE,0.020,149.txt.gz
1496.ari,MAYBE,0.016,1496.txt.gz
1497.ari,MAYBE,0.016,1497.txt.gz
1498.ari,MAYBE,0.016,1498.txt.gz
1499.ari,MAYBE,0.017,1499.txt.gz
15.ari,MAYBE,0.017,15.txt.gz
150.ari,MAYBE,0.015,150.txt.gz
1500.ari,MAYBE,0.022,1500.txt.gz
1501.ari,MAYBE,0.017,1501.txt.gz
1502.ari,MAYBE,0.019,1502.txt.gz
151.ari,MAYBE,0.017,151.txt.gz
152.ari,MAYBE,0.015,152.txt.gz
153.ari,MAYBE,0.016,153.txt.gz
154.ari,MAYBE,0.017,154.txt.gz
155.ari,MAYBE,0.017,155.txt.gz
156.ari,MAYBE,0.017,156.txt.gz
157.ari,MAYBE,0.017,157.txt.gz
158.ari,MAYBE,0.018,158.txt.gz
159.ari,MAYBE,0.017,159.txt.gz
16.ari,MAYBE,0.016,16.txt.gz
160.ari,MAYBE,0.019,160.txt.gz
1606.ari,NO,0.077,1606.txt.gz
1607.ari,NO,0.078,1607.txt.gz
161.ari,MAYBE,0.019,161.txt.gz
1619.ari,MAYBE,0.018,1619.txt.gz
162.ari,MAYBE,0.015,162.txt.gz
1621.ari,MAYBE,0.016,1621.txt.gz
1622.ari,MAYBE,0.028,1622.txt.gz
163.ari,MAYBE,0.018,163.txt.gz
164.ari,MAYBE,0.015,164.txt.gz
165.ari,MAYBE,0.016,165.txt.gz
166.ari,MAYBE,0.017,166.txt.gz
167.ari,MAYBE,0.019,167.txt.gz
168.ari,MAYBE,0.018,168.txt.gz
169.ari,MAYBE,0.020,169.txt.gz
17.ari,MAYBE,0.018,17.txt.gz
170.ari,MAYBE,0.017,170.txt.gz
171.ari,MAYBE,0.015,171.txt.gz
172.ari,MAYBE,0.015,172.txt.gz
173.ari,MAYBE,0.019,173.txt.gz
174.ari,MAYBE,0.018,174.txt.gz
175.ari,MAYBE,0.019,175.txt.gz
176.ari,MAYBE,0.018,176.txt.gz
177.ari,MAYBE,0.016,177.txt.gz
178.ari,MAYBE,0.026,178.txt.gz
179.ari,MAYBE,0.017,179.txt.gz
18.ari,MAYBE,0.014,18.txt.gz
180.ari,MAYBE,0.016,180.txt.gz
181.ari,MAYBE,0.017,181.txt.gz
182.ari,MAYBE,0.016,182.txt.gz
183.ari,MAYBE,0.017,183.txt.gz
184.ari,MAYBE,0.016,184.txt.gz
185.ari,MAYBE,0.019,185.txt.gz
186.ari,MAYBE,0.015,186.txt.gz
187.ari,MAYBE,0.017,187.txt.gz
188.ari,MAYBE,0.018,188.txt.gz
189.ari,MAYBE,0.014,189.txt.gz
19.ari,MAYBE,0.023,19.txt.gz
190.ari,MAYBE,0.017,190.txt.gz
191.ari,MAYBE,0.016,191.txt.gz
192.ari,MAYBE,0.016,192.txt.gz
193.ari,MAYBE,0.015,193.txt.gz
194.ari,MAYBE,0.017,194.txt.gz
195.ari,MAYBE,0.016,195.txt.gz
196.ari,MAYBE,0.016,196.txt.gz
197.ari,MAYBE,0.016,197.txt.gz
198.ari,MAYBE,0.027,198.txt.gz
199.ari,MAYBE,0.015,199.txt.gz
2.ari,MAYBE,0.020,2.txt.gz
20.ari,MAYBE,0.017,20.txt.gz
200.ari,MAYBE,0.018,200.txt.gz
201.ari,MAYBE,0.016,201.txt.gz
202.ari,NO,0.015,202.txt.gz
203.ari,YES,0.148,203.txt.gz
204.ari,NO,8.928,204.txt.gz
205.ari,YES,156.077,205.txt.gz
206.ari,MAYBE,0.016,206.txt.gz
207.ari,MAYBE,0.017,207.txt.gz
208.ari,MAYBE,0.017,208.txt.gz
209.ari,MAYBE,0.019,209.txt.gz
21.ari,NO,0.038,21.txt.gz
210.ari,MAYBE,0.016,210.txt.gz
211.ari,MAYBE,0.019,211.txt.gz
212.ari,YES,0.037,212.txt.gz
213.ari,YES,0.025,213.txt.gz
214.ari,NO,0.027,214.txt.gz
215.ari,MAYBE,0.016,215.txt.gz
216.ari,MAYBE,0.014,216.txt.gz
217.ari,MAYBE,0.014,217.txt.gz
218.ari,MAYBE,0.018,218.txt.gz
219.ari,MAYBE,0.018,219.txt.gz
22.ari,MAYBE,0.014,22.txt.gz
220.ari,MAYBE,0.019,220.txt.gz
221.ari,MAYBE,0.018,221.txt.gz
222.ari,MAYBE,0.017,222.txt.gz
