1.ari,MAYBE,518.763,1.txt.gz
10.ari,NO,1.826,10.txt.gz
100.ari,YES,1.322,100.txt.gz
1001.ari,MAYBE,438.514,1001.txt.gz
1002.ari,MAYBE,435.177,1002.txt.gz
1003.ari,MAYBE,591.264,1003.txt.gz
1004.ari,MAYBE,484.814,1004.txt.gz
1005.ari,MAYBE,591.294,1005.txt.gz
1006.ari,MAYBE,591.334,1006.txt.gz
1007.ari,MAYBE,451.448,1007.txt.gz
1008.ari,MAYBE,591.315,1008.txt.gz
1009.ari,NO,1.525,1009.txt.gz
101.ari,MAYBE,1.740,101.txt.gz
1010.ari,NO,1.339,1010.txt.gz
1011.ari,NO,1.484,1011.txt.gz
1014.ari,MAYBE,2.271,1014.txt.gz
102.ari,YES,1.292,102.txt.gz
103.ari,MAYBE,1.790,103.txt.gz
104.ari,MAYBE,1.550,104.txt.gz
105.ari,MAYBE,1.964,105.txt.gz
106.ari,MAYBE,1.668,106.txt.gz
107.ari,MAYBE,5.355,107.txt.gz
108.ari,MAYBE,8.921,108.txt.gz
109.ari,MAYBE,3.081,109.txt.gz
11.ari,YES,1.847,11.txt.gz
110.ari,MAYBE,529.395,110.txt.gz
111.ari,MAYBE,1.595,111.txt.gz
112.ari,YES,1.616,112.txt.gz
113.ari,YES,1.526,113.txt.gz
1131.ari,NO,2.265,1131.txt.gz
1132.ari,NO,1.388,1132.txt.gz
1133.ari,MAYBE,427.135,1133.txt.gz
1134.ari,MAYBE,345.102,1134.txt.gz
1135.ari,MAYBE,440.194,1135.txt.gz
1136.ari,MAYBE,426.860,1136.txt.gz
1137.ari,MAYBE,439.131,1137.txt.gz
114.ari,MAYBE,2.609,114.txt.gz
115.ari,MAYBE,1.635,115.txt.gz
116.ari,MAYBE,1.859,116.txt.gz
117.ari,MAYBE,1.972,117.txt.gz
118.ari,MAYBE,591.829,118.txt.gz
119.ari,MAYBE,1.934,119.txt.gz
12.ari,YES,1.351,12.txt.gz
120.ari,MAYBE,1.864,120.txt.gz
121.ari,MAYBE,1.762,121.txt.gz
122.ari,MAYBE,591.333,122.txt.gz
123.ari,MAYBE,1.707,123.txt.gz
124.ari,MAYBE,505.094,124.txt.gz
125.ari,MAYBE,2.158,125.txt.gz
126.ari,MAYBE,1.552,126.txt.gz
127.ari,MAYBE,1.722,127.txt.gz
128.ari,MAYBE,1.572,128.txt.gz
129.ari,MAYBE,1.978,129.txt.gz
13.ari,NO,1.316,13.txt.gz
130.ari,MAYBE,1.633,130.txt.gz
131.ari,MAYBE,2.262,131.txt.gz
132.ari,MAYBE,1.618,132.txt.gz
133.ari,YES,1.345,133.txt.gz
134.ari,MAYBE,1.725,134.txt.gz
135.ari,MAYBE,1.662,135.txt.gz
136.ari,MAYBE,1.732,136.txt.gz
137.ari,MAYBE,1.866,137.txt.gz
138.ari,MAYBE,1.736,138.txt.gz
139.ari,MAYBE,2.015,139.txt.gz
14.ari,YES,1.400,14.txt.gz
140.ari,MAYBE,2.899,140.txt.gz
141.ari,MAYBE,1.678,141.txt.gz
142.ari,MAYBE,1.682,142.txt.gz
143.ari,MAYBE,2.938,143.txt.gz
144.ari,MAYBE,1.675,144.txt.gz
145.ari,MAYBE,1.652,145.txt.gz
146.ari,MAYBE,1.600,146.txt.gz
147.ari,YES,1.513,147.txt.gz
148.ari,YES,1.766,148.txt.gz
149.ari,MAYBE,2.031,149.txt.gz
1496.ari,NO,1.316,1496.txt.gz
1497.ari,NO,1.388,1497.txt.gz
1498.ari,YES,1.546,1498.txt.gz
1499.ari,MAYBE,1.627,1499.txt.gz
15.ari,MAYBE,539.162,15.txt.gz
150.ari,MAYBE,1.795,150.txt.gz
1500.ari,MAYBE,1.876,1500.txt.gz
1501.ari,MAYBE,591.329,1501.txt.gz
1502.ari,MAYBE,2.007,1502.txt.gz
151.ari,MAYBE,1.830,151.txt.gz
152.ari,MAYBE,1.575,152.txt.gz
153.ari,MAYBE,4.650,153.txt.gz
154.ari,MAYBE,2.315,154.txt.gz
155.ari,MAYBE,1.728,155.txt.gz
156.ari,YES,1.342,156.txt.gz
157.ari,MAYBE,2.289,157.txt.gz
158.ari,MAYBE,1.691,158.txt.gz
159.ari,MAYBE,1.766,159.txt.gz
16.ari,MAYBE,1.592,16.txt.gz
160.ari,MAYBE,1.621,160.txt.gz
1606.ari,MAYBE,591.348,1606.txt.gz
1607.ari,NO,1.305,1607.txt.gz
161.ari,YES,1.363,161.txt.gz
1619.ari,MAYBE,11.385,1619.txt.gz
162.ari,MAYBE,1.729,162.txt.gz
1621.ari,MAYBE,1.829,1621.txt.gz
1622.ari,YES,1.541,1622.txt.gz
163.ari,MAYBE,1.584,163.txt.gz
164.ari,MAYBE,1.537,164.txt.gz
165.ari,MAYBE,1.941,165.txt.gz
166.ari,MAYBE,5.470,166.txt.gz
167.ari,MAYBE,591.171,167.txt.gz
168.ari,MAYBE,2.927,168.txt.gz
169.ari,MAYBE,1.540,169.txt.gz
17.ari,MAYBE,1.579,17.txt.gz
170.ari,MAYBE,1.676,170.txt.gz
171.ari,MAYBE,2.155,171.txt.gz
172.ari,MAYBE,2.543,172.txt.gz
173.ari,YES,1.862,173.txt.gz
174.ari,YES,1.316,174.txt.gz
175.ari,YES,1.316,175.txt.gz
176.ari,MAYBE,1.548,176.txt.gz
177.ari,MAYBE,1.744,177.txt.gz
