135.ari,YES,1.079,135.txt.gz
177.ari,YES,4.679,177.txt.gz
211.ari,YES,4.037,211.txt.gz
434.ari,NO,1.186,434.txt.gz
500.ari,NO,0.315,500.txt.gz
238.ari,NO,3.140,238.txt.gz
486.ari,YES,1.178,486.txt.gz
867.ari,YES,20.239,867.txt.gz
136.ari,YES,1.101,136.txt.gz
32.ari,NO,0.359,32.txt.gz
71.ari,YES,1.044,71.txt.gz
854.ari,MAYBE,44.998,854.txt.gz
488.ari,YES,1.125,488.txt.gz
863.ari,MAYBE,60.074,863.txt.gz
561.ari,YES,0.657,561.txt.gz
565.ari,YES,0.639,565.txt.gz
623.ari,NO,0.307,623.txt.gz
200.ari,YES,0.994,200.txt.gz
25.ari,YES,14.094,25.txt.gz
396.ari,YES,9.609,396.txt.gz
131.ari,YES,1.044,131.txt.gz
821.ari,NO,9.849,821.txt.gz
880.ari,MAYBE,60.081,880.txt.gz
92.ari,YES,0.610,92.txt.gz
37.ari,MAYBE,11.809,37.txt.gz
54.ari,YES,7.789,54.txt.gz
581.ari,NO,0.311,581.txt.gz
430.ari,NO,1.444,430.txt.gz
144.ari,YES,1.115,144.txt.gz
443.ari,MAYBE,60.123,443.txt.gz
878.ari,MAYBE,60.049,878.txt.gz
244.ari,NO,3.264,244.txt.gz
839.ari,YES,2.833,839.txt.gz
230.ari,NO,3.181,230.txt.gz
599.ari,YES,3.741,599.txt.gz
109.ari,YES,1.102,109.txt.gz
192.ari,YES,1.198,192.txt.gz
42.ari,YES,0.762,42.txt.gz
557.ari,YES,0.603,557.txt.gz
82.ari,YES,1.166,82.txt.gz
882.ari,MAYBE,60.053,882.txt.gz
209.ari,YES,5.493,209.txt.gz
1006.ari,MAYBE,60.052,1006.txt.gz
70.ari,YES,1.127,70.txt.gz
981.ari,YES,0.638,981.txt.gz
508.ari,NO,0.320,508.txt.gz
805.ari,NO,6.662,805.txt.gz
140.ari,YES,21.755,140.txt.gz
802.ari,NO,2.912,802.txt.gz
809.ari,NO,0.314,809.txt.gz
108.ari,MAYBE,60.051,108.txt.gz
78.ari,YES,11.863,78.txt.gz
242.ari,NO,3.116,242.txt.gz
1607.ari,NO,1.223,1607.txt.gz
601.ari,YES,0.566,601.txt.gz
1008.ari,MAYBE,60.049,1008.txt.gz
151.ari,YES,1.058,151.txt.gz
227.ari,NO,0.308,227.txt.gz
1621.ari,MAYBE,25.458,1621.txt.gz
478.ari,NO,0.321,478.txt.gz
201.ari,YES,1.133,201.txt.gz
836.ari,NO,0.309,836.txt.gz
94.ari,NO,0.308,94.txt.gz
1622.ari,YES,8.825,1622.txt.gz
793.ari,YES,5.733,793.txt.gz
578.ari,NO,0.308,578.txt.gz
465.ari,MAYBE,60.112,465.txt.gz
560.ari,NO,0.327,560.txt.gz
442.ari,YES,46.793,442.txt.gz
852.ari,NO,2.876,852.txt.gz
829.ari,NO,0.307,829.txt.gz
202.ari,NO,2.146,202.txt.gz
604.ari,NO,0.309,604.txt.gz
828.ari,NO,44.702,828.txt.gz
224.ari,YES,14.021,224.txt.gz
445.ari,NO,0.394,445.txt.gz
861.ari,MAYBE,60.100,861.txt.gz
97.ari,NO,0.310,97.txt.gz
16.ari,NO,0.319,16.txt.gz
83.ari,YES,0.606,83.txt.gz
864.ari,MAYBE,60.052,864.txt.gz
150.ari,YES,1.378,150.txt.gz
168.ari,YES,27.885,168.txt.gz
51.ari,MAYBE,17.921,51.txt.gz
499.ari,NO,0.289,499.txt.gz
398.ari,YES,19.166,398.txt.gz
123.ari,YES,1.082,123.txt.gz
147.ari,YES,0.643,147.txt.gz
806.ari,YES,2.593,806.txt.gz
866.ari,YES,33.869,866.txt.gz
60.ari,MAYBE,6.795,60.txt.gz
796.ari,YES,3.361,796.txt.gz
1497.ari,NO,0.307,1497.txt.gz
186.ari,YES,1.149,186.txt.gz
245.ari,MAYBE,60.045,245.txt.gz
40.ari,YES,0.608,40.txt.gz
450.ari,NO,8.030,450.txt.gz
463.ari,MAYBE,60.122,463.txt.gz
641.ari,NO,3.228,641.txt.gz
197.ari,YES,0.998,197.txt.gz
